Project,Package,Method,SLOC,Complexity,ModifyingCommits,Contributors,MaxExperienced,MinExperienced,MeanExperience,MedianExperience,StdevExperience
okhttp,okhttp3.internal.connection,ConnectionPoolTest::connectionsEvictedWhenIdleLongEnough,20,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::inUseConnectionsNotEvicted,23,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::cleanupPrioritizesEarliestEviction,20,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::oldestConnectionsEvictedIfIdleLimitExceeded,16,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::leakedAllocation,11,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::interruptStopsThread,17,4,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::allocateAndLeakAllocation,10,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::newConnection,8,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::newAddress,5,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::newRoute,4,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.connection,ConnectionPoolTest::newRequest,5,1,81,10,0.5937855587402415,0.0007075167196013117,0.11733157745242337,0.034217298869866845,0.19890621554776558
okhttp,okhttp3.internal.http,ThreadInterruptTest::setUp,22,1,22,5,0.5937855587402415,0.003239772424062454,0.14838811853917594,0.057916526798702024,0.2501453343227185
okhttp,okhttp3.internal.http,ThreadInterruptTest::tearDown,3,1,22,5,0.5937855587402415,0.003239772424062454,0.14838811853917594,0.057916526798702024,0.2501453343227185
okhttp,okhttp3.internal.http,ThreadInterruptTest::interruptWritingRequestBody,26,3,22,5,0.5937855587402415,0.003239772424062454,0.14838811853917594,0.057916526798702024,0.2501453343227185
okhttp,okhttp3.internal.http,ThreadInterruptTest::interruptReadingResponseBody,21,3,22,5,0.5937855587402415,0.003239772424062454,0.14838811853917594,0.057916526798702024,0.2501453343227185
okhttp,okhttp3.internal.http,ThreadInterruptTest::sleep,7,2,22,5,0.5937855587402415,0.003239772424062454,0.14838811853917594,0.057916526798702024,0.2501453343227185
okhttp,okhttp3.internal.http,ThreadInterruptTest::interruptLater,8,1,22,5,0.5937855587402415,0.003239772424062454,0.14838811853917594,0.057916526798702024,0.2501453343227185
okhttp,okhttp3,OkHttpClientTest::tearDown,5,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::durationDefaults,8,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::webSocketDefaults,4,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::timeoutValidRange,35,9,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::clonedInterceptorsListsAreIndependent,10,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::cloneSharesStatefulInstances,13,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::setProtocolsRejectsHttp10,8,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::certificatePinnerEquality,5,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::nullInterceptor,8,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::nullNetworkInterceptor,8,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::nullInterceptorInList,10,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::nullNetworkInterceptorInList,10,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::testH2PriorKnowledgeOkHttpClientConstructionFallback,11,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::testH2PriorKnowledgeOkHttpClientConstructionDuplicates,11,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::testH2PriorKnowledgeOkHttpClientConstructionSuccess,7,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::nullDefaultProxySelector,8,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::sslSocketFactorySetAsSocketFactory,8,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::noSslSocketFactoryConfigured,10,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::nullHostileProtocolList,23,4,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::nullProtocolInList,11,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::spdy3IsRemovedFromProtocols,7,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::testProxyDefaults,11,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::sharesRouteDatabase,45,1,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,OkHttpClientTest::minWebSocketMessageToCompressNegative,10,2,46,16,0.5937855587402415,2.0657422470111292e-05,0.0752457372548007,0.0028972035014331087,0.1644754168432016
okhttp,okhttp3,CookiesTest::testNetscapeResponse,25,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::testRfc2109Response,25,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::testQuotedAttributeValues,26,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::testSendingCookiesFromStore,19,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::cookieHandlerLikeAndroid,20,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::receiveAndSendMultipleCookies,16,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::testRedirectsDoNotIncludeTooManyCookies,30,3,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::testCookiesSentIgnoresCase,19,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::acceptOriginalServerMatchesSubdomain,11,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::acceptOriginalServerMatchesRfc2965Dot,11,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::acceptOriginalServerMatchesExactly,11,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::acceptOriginalServerDoesNotMatchDifferentServer,10,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::urlWithIpAddress,6,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,CookiesTest::get,7,1,34,7,0.5937855587402415,3.270758557767621e-05,0.10782117066104982,0.025396579475129324,0.21557617999115375
okhttp,okhttp3,MediaTypeTest::parameters,6,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::parse,5,2,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testParse,10,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testValidParse,17,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testInvalidParse,33,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testDoubleQuotesAreSpecial,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testSingleQuotesAreNotSpecial,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testParseWithSpecialCharacters,5,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testCharsetIsOneOfManyParameters,14,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testCharsetAndQuoting,5,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testDuplicatedCharsets,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testMultipleCharsetsReturnsFirstMatch,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testIllegalCharsetName,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testUnsupportedCharset,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testCharsetNameIsSingleQuoted,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testCharsetNameIsDoubleQuotedAndSingleQuoted,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testCharsetNameIsDoubleQuotedSingleQuote,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testDefaultCharset,8,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testParseDanglingSemicolon,7,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testParameter,5,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testMultipleParameters,8,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::testRepeatedParameter,4,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::assertMediaType,3,1,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3,MediaTypeTest::assertInvalid,12,3,17,7,0.5937855587402415,2.0657422470111292e-05,0.15674360326928302,0.057916526798702024,0.23064804944606204
okhttp,okhttp3.internal.http2,HpackTest::reset,4,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::largeHeaderValue,10,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::tooLargeToHPackIsStillEmitted,12,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::writerEviction,31,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readerEviction,35,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::dynamicallyGrowsBeyond64Entries,15,2,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::huffmanDecodingSupported,10,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readLiteralHeaderFieldWithIndexing,14,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::literalHeaderFieldWithoutIndexingIndexedName,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::literalHeaderFieldWithoutIndexingNewName,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::literalHeaderFieldNeverIndexedIndexedName,9,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::literalHeaderFieldNeverIndexedNewName,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::literalHeaderFieldWithIncrementalIndexingIndexedName,9,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::literalHeaderFieldWithIncrementalIndexingNewName,16,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::theSameHeaderAfterOneIncrementalIndexed,20,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::staticHeaderIsNotCopiedIntoTheIndexedTable,9,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readIndexedHeaderFieldIndex0,9,2,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readIndexedHeaderFieldTooLargeIndex,9,2,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readIndexedHeaderFieldInsidiousIndex,10,2,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::minMaxHeaderTableSize,10,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::cannotSetTableSizeLargerThanSettingsValue,11,2,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readHeaderTableStateChangeInsidiousMaxHeaderByteCount,10,2,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readIndexedHeaderFieldFromStaticTableWithoutBuffering,8,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readLiteralHeaderWithIncrementalIndexingStaticName,8,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readLiteralHeaderWithIncrementalIndexingDynamicName,13,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readRequestExamplesWithoutHuffman,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readFailingRequestExample,14,2,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::firstRequestWithoutHuffman,8,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::checkReadFirstRequestWithoutHuffman,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::secondRequestWithoutHuffman,9,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::checkReadSecondRequestWithoutHuffman,14,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::thirdRequestWithoutHuffman,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::checkReadThirdRequestWithoutHuffman,16,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readRequestExamplesWithHuffman,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::firstRequestWithHuffman,8,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::checkReadFirstRequestWithHuffman,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::secondRequestWithHuffman,9,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::checkReadSecondRequestWithHuffman,14,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::thirdRequestWithHuffman,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::checkReadThirdRequestWithHuffman,16,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readSingleByteInt,4,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readMultibyteInt,3,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::writeSingleByteInt,6,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::writeMultibyteInt,6,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::max31BitValue,6,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::prefixMask,5,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::prefixMaskMinusOne,5,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::zero,5,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::lowercaseHeaderNameBeforeEmit,4,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::mixedCaseHeaderNameIsMalformed,9,2,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::emptyHeaderName,5,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::emitsDynamicTableSizeUpdate,14,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::noDynamicTableSizeUpdateWhenSizeIsEqual,6,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::growDynamicTableSize,8,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::shrinkDynamicTableSize,8,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::manyDynamicTableSizeChanges,12,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::dynamicTableEvictionWhenSizeLowered,12,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::noEvictionOnDynamicTableSizeIncrease,10,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::dynamicTableSizeHasAnUpperBound,4,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::huffmanEncode,16,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::staticTableIndexedHeaders,20,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::dynamicTableIndexedHeader,10,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::doNotIndexPseudoHeaders,8,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::incrementalIndexingWithAuthorityPseudoHeader,14,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::incrementalIndexingWithStaticTableIndexedName,8,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::incrementalIndexingWithDynamcTableIndexedName,11,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::newReader,3,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::byteStream,3,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::checkEntry,5,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::assertBytes,5,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::intArrayToByteArray,7,2,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3.internal.http2,HpackTest::readerHeaderTableLength,3,1,52,10,0.5937855587402415,0.00046134910183248554,0.12310722062987925,0.04303801826460437,0.19585662519466931
okhttp,okhttp3,CertificateChainCleanerTest::equalsFromCertificate,10,1,19,5,0.5937855587402415,0.0025546345788037632,0.20730756319880186,0.06160215525774438,0.26120546490355073
